time,text_tokens,total_consumed_tokens,total_loss,reduced_llm_loss,reduced_balancing_loss,loss,maxvio,efficient_attn_ratio,grad_norm,max_memory_GB,reserved_memory_GB,tgs,e2e_tgs
9.7900,47230.0,15913751.0,0.97202486,0.92347091,0.04855392,0.09755058,0.37076622,0.47064689,0.21551140,96.27,120.16,4824.3,4384.5
9.6889,45619.0,15959370.0,1.04204392,0.99371636,0.04832745,0.10069793,0.64722496,0.45395172,0.24141234,96.27,120.16,4708.4,4385.4
9.7658,59716.0,16019086.0,0.97439200,0.92569822,0.04869384,0.12480257,0.43792963,0.43762979,0.19456580,96.27,120.16,6114.8,4389.9
9.5582,41460.0,16060546.0,0.94297707,0.89389795,0.04907915,0.10963649,0.63980210,0.43947771,0.34587300,96.27,120.16,4337.6,4389.7
9.8118,33600.0,16094146.0,1.08456814,1.03643608,0.04813202,0.17017172,0.74272954,0.50032234,0.27429748,96.27,120.16,3424.4,4387.1
9.3562,45369.0,16139515.0,1.14062738,1.09239018,0.04823720,0.16650827,0.82458639,0.39439094,0.22667250,96.27,120.16,4849.1,4388.2
9.8102,33599.0,16173114.0,1.07788146,1.02981603,0.04806537,0.11666511,0.57091570,0.50032157,0.24529880,96.27,120.16,3424.9,4385.6
9.5661,42265.0,16215379.0,1.03038716,0.98218930,0.04819778,0.10926151,0.44384295,0.44139537,0.23510058,96.27,120.16,4418.2,4385.6
9.8068,47402.0,16262781.0,1.07191968,1.02391827,0.04800126,0.10091733,0.47127670,0.47248313,0.21810059,96.27,120.16,4833.6,4386.7
9.5803,42820.0,16305601.0,1.00809300,0.95983130,0.04826167,0.15532909,0.48495662,0.44237864,0.21259898,96.27,120.16,4469.6,4386.9
9.8854,48132.0,16353733.0,1.08406436,1.03578901,0.04827540,0.18202691,0.73876399,0.48088753,0.21567956,96.27,120.16,4869.0,4388.1
9.6376,36442.0,16390175.0,1.01098645,0.96214622,0.04884025,0.12573017,0.72017932,0.46560356,0.23736374,96.27,120.16,3781.2,4386.5
9.4071,51762.0,16441937.0,1.12746811,1.07923555,0.04823250,0.12539680,0.72255385,0.38570377,0.23720385,96.27,120.16,5502.5,4389.2
9.6973,45557.0,16487494.0,1.01119030,0.96279770,0.04839249,0.09557002,0.43744692,0.45623067,0.20525929,96.27,120.16,4697.9,4389.9
9.9377,48800.0,16536294.0,1.12922716,1.08101845,0.04820871,0.12591673,0.56007552,0.48948997,0.21948937,96.27,120.16,4910.6,4391.3
