time,text_tokens,total_consumed_tokens,total_loss,reduced_llm_loss,reduced_balancing_loss,loss,maxvio,efficient_attn_ratio,grad_norm,max_memory_GB,reserved_memory_GB,tgs,e2e_tgs
7.7617,35976.0,15703040.0,1.12850285,1.08037770,0.04812510,0.11867914,0.53471482,0.47028598,0.24118659,96.27,114.87,4635.0,5492.7
7.8924,33600.0,15736640.0,1.09495771,1.04659510,0.04836267,0.12118125,0.72201347,0.50032234,0.24192461,96.27,114.87,4257.3,5489.2
7.8845,33595.0,15770235.0,1.14654088,1.09821999,0.04832071,0.21776029,0.60479468,0.50031847,0.27622849,96.27,114.87,4260.9,5485.7
7.9807,48283.0,15818518.0,0.99764842,0.94911623,0.04853218,0.12112534,0.50220078,0.48276415,0.20627414,96.27,114.87,6050.0,5487.2
7.9477,48003.0,15866521.0,1.06574082,1.01752865,0.04821210,0.11296503,0.35348243,0.47934309,0.23062305,96.27,114.87,6039.8,5488.6
7.9057,47230.0,15913751.0,0.97185940,0.92333513,0.04852420,0.09760507,0.35780424,0.47064689,0.20692253,96.27,114.87,5974.2,5489.8
7.7916,45619.0,15959370.0,1.04161584,0.99331087,0.04830507,0.10093945,0.61868691,0.45395172,0.24827895,96.27,114.87,5854.9,5490.7
7.8357,59716.0,16019086.0,0.97294021,0.92426962,0.04867068,0.12451889,0.43447697,0.43762979,0.18993863,96.27,114.87,7621.1,5496.3
7.6504,41460.0,16060546.0,0.94314736,0.89412922,0.04901820,0.10972680,0.60954744,0.43947771,0.22681199,96.27,114.87,5419.3,5496.0
7.8838,33600.0,16094146.0,1.08477759,1.03666770,0.04810990,0.17017768,0.71784991,0.50032234,0.24692467,96.27,114.87,4261.9,5492.6
7.4305,45369.0,16139515.0,1.14024210,1.09201992,0.04822225,0.16636905,0.83099067,0.39439094,0.22735454,96.27,114.87,6105.8,5494.1
7.9087,33599.0,16173114.0,1.07786715,1.02981520,0.04805199,0.11652197,0.56789362,0.50032157,0.23707360,96.27,114.87,4248.4,5490.6
7.6672,42265.0,16215379.0,1.03099239,0.98281348,0.04817882,0.10932984,0.42726558,0.44139537,0.22434711,96.27,114.87,5512.5,5490.6
7.9161,47402.0,16262781.0,1.07029450,1.02230263,0.04799193,0.10072923,0.45666611,0.47248313,0.21522838,96.27,114.87,5988.1,5491.8
7.6855,42820.0,16305601.0,1.00726986,0.95900959,0.04826032,0.15519863,0.47912261,0.44237864,0.20882431,96.27,114.87,5571.5,5491.9
7.9506,48132.0,16353733.0,1.08322608,1.03496134,0.04826476,0.18170692,0.71070898,0.48088753,0.21534795,96.27,114.87,6053.9,5493.3
7.7437,36442.0,16390175.0,1.01082754,0.96200138,0.04882606,0.12602118,0.72188568,0.46560356,0.23632596,96.27,114.87,4706.0,5491.2
7.4832,51762.0,16441937.0,1.12644994,1.07821929,0.04823077,0.12519750,0.71756303,0.38570377,0.23502871,96.27,114.87,6917.1,5494.7
7.7960,45557.0,16487494.0,1.01081491,0.96241176,0.04840324,0.09558573,0.43278313,0.45623067,0.20686236,96.27,114.87,5843.6,5495.5
8.0128,48800.0,16536294.0,1.12822890,1.08003151,0.04819739,0.12581864,0.53139406,0.48948997,0.21890207,96.27,114.87,6090.3,5497.0
7.7737,45085.0,16581379.0,0.97913212,0.93062884,0.04850320,0.12274222,0.45644063,0.45239329,0.21748801,96.27,114.87,5799.7,5497.7
8.0802,49544.0,16630923.0,1.13488758,1.08667231,0.04821528,0.11808155,0.77472603,0.49998003,0.22196820,96.27,114.87,6131.5,5499.3
7.6617,39233.0,16670156.0,0.99013078,0.94149011,0.04864064,0.08159927,0.58029252,0.44611388,0.22548360,96.27,114.87,5120.6,5498.2
8.0009,48603.0,16718759.0,1.03761387,0.98953617,0.04807779,0.11656539,0.45528179,0.48684043,0.21274388,96.27,114.87,6074.7,5499.6
7.8899,33598.0,16752357.0,1.09782445,1.04930246,0.04852199,0.16409442,0.58903611,0.50032079,0.25100365,96.27,114.87,4258.4,5496.3
7.8615,52597.0,16804954.0,1.09758782,1.04977620,0.04781151,0.13104934,0.45152661,0.44880375,0.20023432,96.27,114.87,6690.5,5499.3
7.6660,55591.0,16860545.0,1.06125212,1.01314843,0.04810354,0.14822741,0.63955688,0.41201848,0.22759995,96.27,114.87,7251.6,5503.6
7.7107,43671.0,16904216.0,1.02147114,0.97304440,0.04842674,0.11370189,0.78455365,0.44501859,0.22437635,96.27,114.87,5663.7,5503.9
7.8530,60092.0,16964308.0,1.03739905,0.98921216,0.04818681,0.12237492,0.48418427,0.43769148,0.20634577,96.27,114.87,7652.1,5509.3
7.9006,33602.0,16997910.0,0.95283443,0.90351057,0.04932383,0.10158880,0.64779401,0.50032389,0.24451828,96.27,114.87,4253.1,5506.0
7.8907,33600.0,17031510.0,0.98039132,0.93181986,0.04857149,0.12653798,0.50641620,0.50032234,0.23374301,96.27,114.87,4258.2,5502.7
8.0407,49269.0,17080779.0,1.07459748,1.02634776,0.04824976,0.14566529,0.41745266,0.49596012,0.19755651,96.27,114.87,6127.5,5504.2
7.6987,54604.0,17135383.0,1.05718088,1.00921047,0.04797051,0.10529192,0.42591414,0.42119235,0.20084944,96.27,114.87,7092.6,5508.1
7.8313,46653.0,17182036.0,0.97616881,0.92769384,0.04847496,0.12641798,0.34403276,0.46489465,0.19975096,96.27,114.87,5957.2,5509.1
7.8867,33598.0,17215634.0,1.20121145,1.15329278,0.04791854,0.15243846,0.55326426,0.50032079,0.26364595,96.27,114.87,4260.1,5505.9
7.7792,48133.0,17263767.0,1.03523290,0.98691082,0.04832206,0.14134076,0.44195515,0.43624899,0.23936763,96.27,114.87,6187.4,5507.5
7.6706,43300.0,17307067.0,1.15083790,1.10284746,0.04799044,0.13290881,0.52617162,0.44370490,0.23018450,96.27,114.87,5644.9,5507.7
7.7371,44903.0,17351970.0,1.01602435,0.96766710,0.04835727,0.12610847,0.39957687,0.45122021,0.21095826,96.27,114.87,5803.6,5508.4
7.9342,47748.0,17399718.0,1.07759750,1.02933729,0.04826017,0.10401768,0.58848238,0.47634384,0.23255911,96.27,114.87,6018.0,5509.6
7.9234,47611.0,17447329.0,0.95888031,0.91043037,0.04845001,0.12258749,0.38600063,0.47478852,0.19927287,96.27,114.87,6008.9,5510.7
7.6907,60586.0,17507915.0,1.10416257,1.05626857,0.04789395,0.14734051,0.41346174,0.40354174,0.20388655,96.27,114.87,7877.8,5516.4
8.0591,49395.0,17557310.0,1.06304193,1.01500988,0.04803205,0.10911524,0.38394400,0.49780595,0.20837829,96.27,114.87,6129.1,5517.8
7.8809,33601.0,17590911.0,1.08200848,1.03402376,0.04798474,0.15704641,0.70819604,0.50032312,0.24057657,96.27,114.87,4263.6,5513.9
7.8821,33600.0,17624511.0,1.06114292,1.01292431,0.04821860,0.10668676,0.55321097,0.50032234,0.25793514,96.27,114.87,4262.8,5510.7
7.8729,46747.0,17671258.0,1.09397244,1.04586303,0.04810953,0.10919347,0.60126042,0.46579400,0.22050002,96.27,114.87,5937.7,5511.7
7.8775,33597.0,17704855.0,0.99445146,0.94568646,0.04876489,0.11892875,0.41557837,0.50032002,0.23254153,96.27,114.87,4265.0,5508.6
8.0368,45936.0,17750791.0,0.98488796,0.93615329,0.04873475,0.10235222,0.43863958,0.45859921,0.22216265,96.27,114.87,5715.7,5509.0
7.9492,49049.0,17799840.0,1.04816258,1.00008190,0.04808086,0.12554821,0.46483558,0.49243426,0.21117981,96.27,114.87,6170.3,5510.5
8.1412,54266.0,17854106.0,1.10595942,1.05826604,0.04769332,0.12623644,0.38343078,0.44857037,0.21215837,96.27,114.87,6665.6,5513.3
7.9438,48260.0,17902366.0,1.05417240,1.00594914,0.04822321,0.14018297,0.58484745,0.48246595,0.22468528,96.27,114.87,6075.2,5514.6
7.8806,33599.0,17935965.0,1.08872569,1.04045928,0.04826640,0.12574062,0.55632532,0.50032157,0.24848686,96.27,114.87,4263.5,5511.5
7.9934,33600.0,17969565.0,0.94203782,0.89285862,0.04917905,0.07484809,0.61670816,0.50032234,0.21754247,96.27,114.87,4203.4,5508.2
7.9506,62009.0,18031574.0,1.08825576,1.04029036,0.04796546,0.15604064,0.60431337,0.45474023,0.18338183,96.27,114.87,7799.3,5513.7
7.8713,33599.0,18065173.0,1.09536505,1.04733956,0.04802550,0.12109118,0.69842952,0.50032157,0.24313369,96.27,114.87,4268.5,5510.6
7.8860,40676.0,18105849.0,1.14446473,1.09637070,0.04809400,0.12091488,0.61208463,0.44173032,0.28100887,96.27,114.87,5158.0,5509.7
7.9142,47297.0,18153146.0,1.18789184,1.13994396,0.04794788,0.10467133,1.05169892,0.47135562,0.21374638,96.27,114.87,5976.2,5510.7
7.9415,33598.0,18186744.0,1.06861603,1.02051890,0.04809719,0.10298190,0.42010996,0.50032079,0.23085000,96.27,114.87,4230.7,5507.6
7.9068,47685.0,18234429.0,1.09524477,1.04722357,0.04802123,0.10231651,0.30307519,0.47562429,0.20644903,96.27,114.87,6030.9,5508.7
7.7920,46365.0,18280794.0,1.01829255,0.96936888,0.04892373,0.13505906,0.79832780,0.46225214,0.22046411,96.27,114.87,5950.3,5509.7
7.8183,55537.0,18336331.0,1.08374119,1.03544819,0.04829303,0.10454021,0.44416401,0.40240744,0.20530835,96.27,114.87,7103.5,5513.3
7.8586,47531.0,18383862.0,1.01226068,0.96399635,0.04826440,0.15304935,0.38619637,0.47388616,0.20189129,96.27,114.87,6048.3,5514.5
7.7808,44574.0,18428436.0,1.05176282,1.00318587,0.04857700,0.13022274,0.44843611,0.44928741,0.21781117,96.27,114.87,5728.7,5514.9
7.9147,44203.0,18472639.0,1.06098020,1.01260483,0.04837528,0.16671214,0.59653842,0.44734973,0.23758142,96.27,114.87,5584.9,5515.0
7.6983,42660.0,18515299.0,1.11625123,1.06824780,0.04800346,0.14368446,0.72701854,0.44203413,0.23868631,96.27,114.87,5541.5,5515.0
7.7391,36405.0,18551704.0,1.05777359,1.00976574,0.04800772,0.14050834,0.34175071,0.46598017,0.23162904,96.27,114.87,4704.0,5513.0
7.8959,42252.0,18593956.0,1.04236019,0.99433750,0.04802272,0.11065711,0.48912117,0.44137904,0.24678785,96.27,114.87,5351.1,5512.6
7.8502,33600.0,18627556.0,1.10607553,1.05796957,0.04810592,0.09555358,0.67617077,0.50032234,0.22417752,96.27,114.87,4280.1,5509.6
7.8865,41972.0,18669528.0,1.14601278,1.09778774,0.04822501,0.10589977,0.52968317,0.44110394,0.25105545,96.27,114.87,5322.0,5509.1
7.7122,43770.0,18713298.0,1.06904817,1.02095461,0.04809352,0.11700432,0.55255973,0.44541577,0.20354970,96.27,114.87,5675.5,5509.4
7.7199,45289.0,18758587.0,1.01348519,0.96514606,0.04833916,0.13536274,0.38900679,0.45374018,0.22241062,96.27,114.87,5866.5,5510.1
7.5808,51225.0,18809812.0,1.07284164,1.02451432,0.04832730,0.10585349,0.80580062,0.40091592,0.20006543,96.27,114.87,6757.2,5512.8
8.0669,58367.0,18868179.0,1.07299495,1.02459061,0.04840416,0.14743841,0.47051415,0.42517778,0.20378871,96.27,114.87,7235.3,5516.8
7.9628,49071.0,18917250.0,1.04642832,0.99803400,0.04839435,0.11492127,0.50514388,0.49316132,0.25525451,96.27,114.87,6162.5,5518.2
7.8882,33599.0,18950849.0,1.07843196,1.02989233,0.04853965,0.10053048,0.70340508,0.50032157,0.26543859,96.27,114.87,4259.4,5515.3
7.6700,37276.0,18988125.0,0.95966423,0.91065508,0.04900909,0.10436855,0.56435317,0.45824358,0.21373978,96.27,114.87,4860.0,5513.7
